corpus	fname	TimeSig	KeySig	last_mc	last_mn	length_qb	last_mc_unfolded	last_mn_unfolded	length_qb_unfolded	volta_mcs	all_notes_qb	n_onsets	n_onset_positions	guitar_chord_count	form_label_count	label_count	annotated_key	harmony_version	annotators	reviewers	composed_start	composed_end	composer	workTitle	movementNumber	movementTitle	workNumber	poet	lyricist	arranger	copyright	creationDate	mscVersion	platform	source	translator	title_text	lyricist_text	composer_text	musescore	ms3_version	subdirectory	rel_path	has_drumset	ambitus	comments	originalFormat	staff_1_ambitus	staff_1_instrument	staff_2_ambitus	staff_2_instrument	staff_3_ambitus	staff_3_instrument	staff_4_ambitus	staff_4_instrument	composed_source	subtitle_text	imslp	musicbrainz	viaf	wikidata	score_integrity	imslp.1	key	mode	typesetter	electronic editor	electronic encoder	text	pdf	score integrity	PDF
medtner_tales	op42n03	1: 6/8, 105: 3/8, 120: 6/8	1: 5, 101: -3, 130: 5	183	182	525.0	183.0	182.0	525.0		1813.33	2881	1356	0	0	552	g#	2.2.0	Wendelin Bitzan	Adrian Nagel	1921	1924	Nikolai Medtner	Tales	3	Moderato, narrante	op.42					2019-02-04	3.02	Apple Macintosh			Tales, op.42		Nikolai Medtner	3.6.2	1.1.1	MS3	MS3/op42n03.mscx	0	27-95 (Eb1-B6)		xml	39-95 (D#2-B6)	Piano (2)	27-90 (Eb1-F#6)	Piano (2)					OxfordMusicOnline	3. Moderato, narrante	https://imslp.org/wiki/3_Tales%2C_Op.42_(Medtner%2C_Nikolay)	https://musicbrainz.org/work/4e7cf35a-aa74-44b4-a735-817f72067727	https://viaf.org/viaf/179351400		Tom Schreyer								https://imslp.org/wiki/Special:ReverseLookup/9103		
medtner_tales	op48n01	1: 3/8, 343: 4/4, 376: 3/8, 465: 2/8, 482: 3/8	1: 0, 343: -3, 369: 0	554	553	904.0	599.0	598.0	971.5		3519.0	6615	2414	0	0	1020	C	2.2.0	Wendelin Bitzan	Adrian Nagel	1925	1925	Nikolai Medtner	Tales	1	Dancing Tale	op.48					2019-02-04	3.02	Apple Macintosh			Tales, op.48		Nikolai Medtner	3.6.2	1.1.1	MS3	MS3/op48n01.mscx	0	22-100 (Bb0-E7)		xml	38-100 (D2-E7)	Piano (2)	22-79 (Bb0-G5)	Piano (2)					OxfordMusicOnline	1. Dancing Tale	https://imslp.org/wiki/2_Tales%2C_Op.48_(Medtner%2C_Nikolay)	https://musicbrainz.org/work/6ac801bb-1a06-4132-9bd3-34df61228178	https://viaf.org/viaf/174374560		Tom Schreyer								https://imslp.org/wiki/Special:ReverseLookup/22160		
medtner_tales	op48n02	1: 3/4	1: -2	187	186	559.0	187.0	186.0	559.0		1722.75	1881	968	0	0	307	g	2.2.0	Wendelin Bitzan	Adrian Nagel	1925	1925	Nikolai Medtner	Tales	2	Elven Tale	op.48					2019-02-04	3.02	Apple Macintosh			Tales, op.48		Nikolai Medtner	3.6.2	1.1.1	MS3	MS3/op48n02.mscx	0	21-93 (A0-A6)		xml	47-93 (B2-A6)	Piano (2)	21-86 (A0-D6)	Piano (2)					OxfordMusicOnline	2. Elven Tale	https://imslp.org/wiki/2_Tales%2C_Op.48_(Medtner%2C_Nikolay)	https://musicbrainz.org/work/34dbe089-d845-48ed-a1cf-18f80700b987	https://viaf.org/viaf/174374560		Tom Schreyer								https://imslp.org/wiki/Special:ReverseLookup/22160		
mozart_piano_sonatas	K279-1	1: 4/4	1: 0	100	100	400.0	200.0	200.0	800.0		767.0	2031	1441	0	0	251	C		Uli Kneisel	Johannes Hentschel, Markus Neuwirth	1775	1775	Wolfgang Amadeus Mozart	Piano Sonata no. 1 in C major	1	Allegro	K279					2018-02-11	3.02	Microsoft Windows	http://www.tobis-notenarchiv.de/mozart/KV_279_1.cap		- # -; Sonate in C-Dur; Mozart, KV 279		S. #	3.6.2	1.1.0	MS3	MS3/K279-1.mscx	0	31-88 (G1-E6)		cap	48-88 (C3-E6)	Klavier linke Hand	31-74 (G1-D5)	Klavier linke Hand							https://imslp.org/wiki/Piano_Sonata_No.1_in_C_major,_K.279/189d_(Mozart,_Wolfgang_Amadeus)	https://musicbrainz.org/work/62c0bdd8-46ca-4e17-879c-443ad9fd599e		http://www.wikidata.org/entity/Q2194957					Tobias Schölkopf						
mozart_piano_sonatas	K279-2	1: 3/4	1: -1	76	74	222.0	152.0	148.0	444.0		560.83	1231	681	0	0	156	F		Uli Kneisel	Johannes Hentschel, Markus Neuwirth	1775	1775	Wolfgang Amadeus Mozart	Piano Sonata no. 1 in C major	2	Andante	K279					2018-02-13	3.02	Microsoft Windows	http://www.tobis-notenarchiv.de/mozart/KV_279_2.cap		- # -; Mozart, KV 279		S. #	3.6.2	1.1.0	MS3	MS3/K279-2.mscx	0	35-86 (B1-D6)		cap	57-86 (A3-D6)	Klavier linke Hand	35-79 (B1-G5)	Klavier linke Hand							https://imslp.org/wiki/Piano_Sonata_No.1_in_C_major,_K.279/189d_(Mozart,_Wolfgang_Amadeus)	https://musicbrainz.org/work/62c0bdd8-46ca-4e17-879c-443ad9fd599e		http://www.wikidata.org/entity/Q2194958					Tobias Schölkopf						
mozart_piano_sonatas	K279-3	1: 2/4	1: 0	160	158	316.0	320.0	316.0	632.0		699.5	1444	902	0	0	321	C		Uli Kneisel	Johannes Hentschel, Markus Neuwirth	1775	1775	Wolfgang Amadeus Mozart	Piano Sonata no. 1 in C major	3	Allegro	K279					2018-02-13	3.02	Microsoft Windows	http://www.tobis-notenarchiv.de/mozart/KV_279_3.cap		- # -; Mozart, KV 279		S. #	3.6.2	1.1.0	MS3	MS3/K279-3.mscx	0	35-88 (B1-E6)		cap	54-88 (F#3-E6)	Klavier linke Hand	35-79 (B1-G5)	Klavier linke Hand							https://imslp.org/wiki/Piano_Sonata_No.1_in_C_major,_K.279/189d_(Mozart,_Wolfgang_Amadeus)	https://musicbrainz.org/work/62c0bdd8-46ca-4e17-879c-443ad9fd599e		http://www.wikidata.org/entity/Q2194959					Tobias Schölkopf						
mozart_piano_sonatas	K280-1	1: 3/4	1: -1	144	144	432.0	288.0	288.0	864.0		911.33	1778	1208	0	0	225	F		Uli Kneisel	Johannes Hentschel, Markus Neuwirth	1775	1775	Wolfgang Amadeus Mozart	Piano Sonata no. 2 in F major	1	Allegro assai	K280					2017-11-08	3.02	Apple Macintosh	http://www.tobis-notenarchiv.de/mozart/KV_280_1.cap		Sonate in F-Dur; Mozart, KV 280; - # -		S. #	3.6.2	1.1.0	MS3	MS3/K280-1.mscx	0	29-86 (F1-D6)		cap	55-86 (G3-D6)	Klavier linke Hand	29-86 (F1-D6)	Klavier linke Hand							https://imslp.org/wiki/Piano_Sonata_No.2_in_F_major,_K.280/189e_(Mozart,_Wolfgang_Amadeus)	https://musicbrainz.org/work/52912ca4-855d-451d-9abb-d3e3a353e6d2	https://viaf.org/viaf/185925450	http://www.wikidata.org/entity/Q954538					Tobias Schölkopf						
mozart_piano_sonatas	K280-2	1: 6/8	1: -4	60	60	180.0	120.0	120.0	360.0		434.0	811	502	0	0	124	f		Uli Kneisel	Johannes Hentschel, Markus Neuwirth	1775	1775	Wolfgang Amadeus Mozart	Piano Sonata no. 2 in F major	2	Adagio	K280					2017-12-04	3.02	Apple Macintosh	http://www.tobis-notenarchiv.de/mozart/KV_280_2.cap		Mozart, KV 280; - # -		S. #	3.6.2	1.1.0	MS3	MS3/K280-2.mscx	0	32-87 (Ab1-Eb6)		cap	48-87 (C3-Eb6)	Klavier linke Hand	32-73 (Ab1-Db5)	Klavier linke Hand							https://imslp.org/wiki/Piano_Sonata_No.2_in_F_major,_K.280/189e_(Mozart,_Wolfgang_Amadeus)	https://musicbrainz.org/work/52912ca4-855d-451d-9abb-d3e3a353e6d3	https://viaf.org/viaf/185925451	http://www.wikidata.org/entity/Q954539					Tobias Schölkopf						
mozart_piano_sonatas	K280-3	1: 3/8	1: -1	192	190	285.0	384.0	380.0	570.0		518.0	1222	799	0	0	199	F		Uli Kneisel	Johannes Hentschel, Markus Neuwirth	1775	1775	Wolfgang Amadeus Mozart	Piano Sonata no. 2 in F major	3	Presto	K280					2017-12-04	3.02	Apple Macintosh	http://www.tobis-notenarchiv.de/mozart/KV_280_3.cap		Mozart, KV 280; - # -		S. #	3.6.2	1.1.0	MS3	MS3/K280-3.mscx	0	33-89 (A1-F6)		cap	52-89 (E3-F6)	Klavier linke Hand	33-79 (A1-G5)	Klavier linke Hand							https://imslp.org/wiki/Piano_Sonata_No.2_in_F_major,_K.280/189e_(Mozart,_Wolfgang_Amadeus)	https://musicbrainz.org/work/52912ca4-855d-451d-9abb-d3e3a353e6d4	https://viaf.org/viaf/185925452	http://www.wikidata.org/entity/Q954540					Tobias Schölkopf						
mozart_piano_sonatas	K281-1	1: 2/4	1: -2	109	109	218.0	218.0	218.0	436.0		487.0	1934	1335	0	0	208	Bb		Uli Kneisel	Johannes Hentschel, Markus Neuwirth	1775	1775	Wolfgang Amadeus Mozart	Piano Sonata no. 3 in B flat major	1	Allegro	K281					2018-02-12	3.02	Microsoft Windows	http://www.tobis-notenarchiv.de/mozart/KV_281_1.cap		Sonate in B-Dur; - # -; Mozart, KV 281		S. #	3.6.2	1.1.0	MS3	MS3/K281-1.mscx	0	34-89 (Bb1-F6)		cap	53-89 (F3-F6)	Klavier linke Hand	34-75 (Bb1-Eb5)	Klavier linke Hand							https://imslp.org/wiki/Piano_Sonata_No.3_in_B-flat_major,_K.281/189f_(Mozart,_Wolfgang_Amadeus)	https://musicbrainz.org/work/4495fb34-25b6-48f9-9a53-e2caa9ac8a2c		http://www.wikidata.org/entity/Q2061529					Tobias Schölkopf						
mozart_piano_sonatas	K281-2	1: 3/8	1: -3	106	106	159.0	212.0	212.0	318.0		334.83	1066	685	0	0	153	Eb		Uli Kneisel	Johannes Hentschel, Markus Neuwirth	1775	1775	Wolfgang Amadeus Mozart	Piano Sonata no. 3 in B flat major	2	Andante amoroso	K281					2017-12-05	3.02	Apple Macintosh	http://www.tobis-notenarchiv.de/mozart/KV_281_2.cap		- # -; Mozart, KV 281		S. #	3.6.2	1.1.0	MS3	MS3/K281-2.mscx	0	34-87 (Bb1-Eb6)		cap	53-87 (F3-Eb6)	Klavier linke Hand	34-70 (Bb1-Bb4)	Klavier linke Hand							https://imslp.org/wiki/Piano_Sonata_No.3_in_B-flat_major,_K.281/189f_(Mozart,_Wolfgang_Amadeus)	https://musicbrainz.org/work/4495fb34-25b6-48f9-9a53-e2caa9ac8a2c		http://www.wikidata.org/entity/Q2061530					Tobias Schölkopf						
mozart_piano_sonatas	K281-3	1: 2/2	1: -2	163	162	648.0	179.0	178.0	712.0		1443.67	2057	1295	0	0	384	Bb		Uli Kneisel	Johannes Hentschel, Markus Neuwirth	1775	1775	Wolfgang Amadeus Mozart	Piano Sonata no. 3 in B flat major	3	Rondeau – Allegro	K281					2017-12-05	3.02	Apple Macintosh	http://www.tobis-notenarchiv.de/mozart/KV_281_3.cap		- # -; Mozart, KV 281		S. #	3.6.2	1.1.0	MS3	MS3/K281-3.mscx	0	38-89 (D2-F6)		cap	62-89 (D4-F6)	Klavier linke Hand	38-77 (D2-F5)	Klavier linke Hand							https://imslp.org/wiki/Piano_Sonata_No.3_in_B-flat_major,_K.281/189f_(Mozart,_Wolfgang_Amadeus)	https://musicbrainz.org/work/4495fb34-25b6-48f9-9a53-e2caa9ac8a2c		http://www.wikidata.org/entity/Q2061531					Tobias Schölkopf						
mozart_piano_sonatas	K282-1	1: 4/4	1: -3	36	36	144.0	69.0	69.0	276.0		346.0	980	602	0	0	104	Eb		Uli Kneisel	Johannes Hentschel, Markus Neuwirth	1775	1775	Wolfgang Amadeus Mozart	Piano Sonata no. 4 in E flat major	1	Adagio	K282					2017-12-07	3.02	Apple Macintosh	http://www.tobis-notenarchiv.de/mozart/KV_282_1.cap		Sonate in Es-Dur; - # -; Mozart, KV 282		S. #	3.6.2	1.1.0	MS3	MS3/K282-1.mscx	0	43-84 (G2-C6)		cap	58-84 (Bb3-C6)	Klavier linke Hand	43-75 (G2-Eb5)	Klavier linke Hand							https://imslp.org/wiki/Piano_Sonata_No.4_in_E-flat_major,_K.282/189g_(Mozart,_Wolfgang_Amadeus)	https://musicbrainz.org/work/97cc4159-c124-48a6-92ae-d05e8175cb2b		http://www.wikidata.org/entity/Q3964687					Tobias Schölkopf						
mozart_piano_sonatas	K282-2	1: 3/4	1: -2, 35: -3	76	72	216.0	186.0	176.0	528.0		488.0	736	421	0	0	129	Bb		Uli Kneisel	Johannes Hentschel, Markus Neuwirth	1775	1775	Wolfgang Amadeus Mozart	Piano Sonata no. 4 in E flat major	2	Menuetto I and Menuetto II	K282					2018-02-11	3.02	Microsoft Windows	http://www.tobis-notenarchiv.de/mozart/KV_282_2.cap		- # -; Mozart, KV 282		S. #	3.6.2	1.1.0	MS3	MS3/K282-2.mscx	0	41-89 (F2-F6)		cap	57-89 (A3-F6)	Klavier linke Hand	41-70 (F2-Bb4)	Klavier linke Hand							https://imslp.org/wiki/Piano_Sonata_No.4_in_E-flat_major,_K.282/189g_(Mozart,_Wolfgang_Amadeus)	https://musicbrainz.org/work/97cc4159-c124-48a6-92ae-d05e8175cb2b		http://www.wikidata.org/entity/Q3964688					Tobias Schölkopf						
mozart_piano_sonatas	K282-3	1: 2/4	1: -3	104	102	204.0	208.0	204.0	408.0		468.5	964	621	0	0	176	Eb		Uli Kneisel	Johannes Hentschel, Markus Neuwirth	1775	1775	Wolfgang Amadeus Mozart	Piano Sonata no. 4 in E flat major	3	Allegro	K282					2018-02-11	3.02	Microsoft Windows	http://www.tobis-notenarchiv.de/mozart/KV_282_3.cap		- # -; Mozart, KV 282		S. #	3.6.2	1.1.0	MS3	MS3/K282-3.mscx	0	39-87 (Eb2-Eb6)		cap	60-87 (C4-Eb6)	Klavier linke Hand	39-75 (Eb2-Eb5)	Klavier linke Hand							https://imslp.org/wiki/Piano_Sonata_No.4_in_E-flat_major,_K.282/189g_(Mozart,_Wolfgang_Amadeus)	https://musicbrainz.org/work/97cc4159-c124-48a6-92ae-d05e8175cb2b		http://www.wikidata.org/entity/Q3964689					Tobias Schölkopf						
mozart_piano_sonatas	K283-1	1: 3/4	1: 1	122	120	360.0	244.0	240.0	720.0		837.0	1654	971	0	0	326	G		Tal Soker	Johannes Hentschel, Markus Neuwirth	1775	1775	Wolfgang Amadeus Mozart	Piano Sonata no. 5 in G major	1	Allegro	K283					2017-11-06	3.02	Microsoft Windows	http://www.tobis-notenarchiv.de/mozart/KV_283_1.cap		Mozart, KV 283; Sonate in G-Dur			3.6.2	1.1.0	MS3	MS3/K283-1.mscx	0	31-88 (G1-E6)		cap	55-88 (G3-E6)	Klavier linke Hand	31-74 (G1-D5)	Klavier linke Hand							https://imslp.org/wiki/Piano_Sonata_No.5_in_G_major,_K.283/189h_(Mozart,_Wolfgang_Amadeus)	https://musicbrainz.org/work/cb47a22e-9fc6-4ab6-9be2-445113373353		http://www.wikidata.org/entity/Q2738174					Tobias Schölkopf						
mozart_piano_sonatas	K283-2	1: 4/4	1: 0	41	39	164.0	76.0	76.0	304.0	(, (, (, 1, 4, ,, ), ,,  , (, 1, 5, ,, ), ), ,,  , (, (, 3, 8, ,, ), ,,  , (, 3, 9, ,, ), ), )	351.75	1078	673	0	0	169	C		Tal Soker	Johannes Hentschel, Markus Neuwirth	1775	1775	Wolfgang Amadeus Mozart	Piano Sonata no. 5 in G major	2	Andante	K283					2017-11-06	3.02	Microsoft Windows	http://www.tobis-notenarchiv.de/mozart/KV_283_2.cap		S. #; Mozart, KV 283			3.6.2	1.1.0	MS3	MS3/K283-2.mscx	0	43-88 (G2-E6)		cap	59-88 (B3-E6)	Klavier linke Hand	43-76 (G2-E5)	Klavier linke Hand							https://imslp.org/wiki/Piano_Sonata_No.5_in_G_major,_K.283/189h_(Mozart,_Wolfgang_Amadeus)	https://musicbrainz.org/work/cb47a22e-9fc6-4ab6-9be2+1		http://www.wikidata.org/entity/Q2738175					Tobias Schölkopf						
mozart_piano_sonatas	K283-3	1: 3/8	1: 1	277	277	415.5	550.0	550.0	825.0		925.75	1899	1109	0	0	337	G		Tal Soker	Johannes Hentschel, Markus Neuwirth	1775	1775	Wolfgang Amadeus Mozart	Piano Sonata no. 5 in G major	3	Presto	K283					2017-11-06	3.02	Microsoft Windows	http://www.tobis-notenarchiv.de/mozart/KV_283_3.cap		S. #; Mozart, KV 283			3.6.2	1.1.0	MS3	MS3/K283-3.mscx	0	31-89 (G1-F6)		cap	56-89 (G#3-F6)	Klavier linke Hand	31-74 (G1-D5)	Klavier linke Hand							https://imslp.org/wiki/Piano_Sonata_No.5_in_G_major,_K.283/189h_(Mozart,_Wolfgang_Amadeus)	https://musicbrainz.org/work/cb47a22e-9fc6-4ab6-9be2+2		http://www.wikidata.org/entity/Q2738176					Tobias Schölkopf						
mozart_piano_sonatas	K284-1	1: 4/4	1: 2	127	127	508.0	254.0	254.0	1016.0		1238.5	2646	1570	0	0	330	D		Tal Soker	Johannes Hentschel, Markus Neuwirth	1775	1775	Wolfgang Amadeus Mozart	Piano Sonata no. 6 in D major	1	Allegro	K284					2017-11-06	3.02	Microsoft Windows	http://www.tobis-notenarchiv.de/mozart/KV_284_1.cap		Sonate in D-Dur; Mozart, KV 284; - # -			3.6.2	1.1.0	MS3	MS3/K284-1.mscx	0	33-89 (A1-F6)		cap	56-89 (G#3-F6)	unbenannt2	33-86 (A1-D6)	unbenannt2							https://imslp.org/wiki/Piano_Sonata_No.6_in_D_major,_K.284/205b_(Mozart,_Wolfgang_Amadeus)	https://musicbrainz.org/work/28017093-d48e-43b9-a908-0e893a1e867e		http://www.wikidata.org/entity/Q2564721					Tobias Schölkopf						
mozart_piano_sonatas	K284-2	1: 3/4	1: 3	92	92	276.0	92.0	92.0	276.0		659.5	1510	885	0	0	228	A		Tal Soker	Johannes Hentschel, Markus Neuwirth	1775	1775	Wolfgang Amadeus Mozart	Piano Sonata no. 6 in D major	2	Rondo en Polonaise - Andante	K284					2017-11-06	3.02	Microsoft Windows	http://www.tobis-notenarchiv.de/mozart/KV_284_2.cap		Mozart, KV 284; - # -			3.6.2	1.1.0	MS3	MS3/K284-2.mscx	0	37-88 (C#2-E6)		cap	56-88 (G#3-E6)	unbenannt2	37-71 (C#2-B4)	unbenannt2							https://imslp.org/wiki/Piano_Sonata_No.6_in_D_major,_K.284/205b_(Mozart,_Wolfgang_Amadeus)	https://musicbrainz.org/work/28017093-d48e-43b9-a908-0e893a1e867e		http://www.wikidata.org/entity/Q2564722					Tobias Schölkopf						
mozart_piano_sonatas	K284-3	1: 2/2, 248: 3/4	1: 2, 134: -1, 153: 2	287	260	1001.0	496.0	447.0	1749.0		2342.5	4434	2770	0	0	755	D		Adrian Nagel	Johannes Hentschel, Markus Neuwirth	1775	1775	Wolfgang Amadeus Mozart	Piano Sonata no. 6 in D major	3	Andante	K284					2018-08-28	3.02	Microsoft Windows	http://www.tobis-notenarchiv.de/mozart/KV_284_3.cap		Mozart, KV 284; - # -			3.6.2	1.1.0	MS3	MS3/K284-3.mscx	0	32-88 (G#1-E6)		cap	44-88 (G#2-E6)	unbenannt2	32-88 (G#1-E6)	unbenannt2							https://imslp.org/wiki/Piano_Sonata_No.6_in_D_major,_K.284/205b_(Mozart,_Wolfgang_Amadeus)	https://musicbrainz.org/work/28017093-d48e-43b9-a908-0e893a1e867e		http://www.wikidata.org/entity/Q2564723					Tobias Schölkopf						
mozart_piano_sonatas	K309-1	1: 4/4	1: 0	155	155	620.0	310.0	310.0	1240.0		1395.5	2374	1363	0	0	307	C		Tal Soker	Johannes Hentschel, Markus Neuwirth	1777	1777	Wolfgang Amadeus Mozart	Piano Sonata no. 7 in C major	1	Allegro con spirito	K309					2017-11-06	3.02	Microsoft Windows	http://www.tobis-notenarchiv.de/mozart/KV_309_1.cap		Mozart, KV 309; Sonate in C-Dur			3.6.2	1.1.0	MS3	MS3/K309-1.mscx	0	31-89 (G1-F6)		cap	50-89 (D3-F6)	Klavier linke Hand	31-79 (G1-G5)	Klavier linke Hand							https://imslp.org/wiki/Piano_Sonata_No.7_in_C_major,_K.309/284b_(Mozart,_Wolfgang_Amadeus)	https://musicbrainz.org/work/645a1b04-b378-4883-91a6-2627553cd365		http://www.wikidata.org/entity/Q2134785					Tobias Schölkopf						
mozart_piano_sonatas	K309-2	1: 3/4	1: -1	79	79	237.0	79.0	79.0	237.0		569.75	1443	868	0	0	259	F		Tal Soker	Johannes Hentschel, Markus Neuwirth	1777	1777	Wolfgang Amadeus Mozart	Piano Sonata no. 7 in C major	2	Andante un poco adagio	K309					2017-11-06	3.02	Microsoft Windows	http://www.tobis-notenarchiv.de/mozart/KV_309_2.cap		Mozart, KV 309; S. #			3.6.2	1.1.0	MS3	MS3/K309-2.mscx	0	33-89 (A1-F6)		cap	52-89 (E3-F6)	Klavier linke Hand	33-72 (A1-C5)	Klavier linke Hand							https://imslp.org/wiki/Piano_Sonata_No.7_in_C_major,_K.309/284b_(Mozart,_Wolfgang_Amadeus)	https://musicbrainz.org/work/645a1b04-b378-4883-91a6-2627553cd366		http://www.wikidata.org/entity/Q2134786					Tobias Schölkopf						
mozart_piano_sonatas	K309-3	1: 2/4	1: 0	253	252	504.0	253.0	252.0	504.0		1190.58	3636	2191	0	0	406	C		Tal Soker	Johannes Hentschel, Markus Neuwirth	1777	1777	Wolfgang Amadeus Mozart	Piano Sonata no. 7 in C major	3	Rondeau – Allegretto grazioso	K309					2017-11-06	3.02	Microsoft Windows	http://www.tobis-notenarchiv.de/mozart/KV_309_3.cap		Mozart, KV 309; S. #			3.6.2	1.1.0	MS3	MS3/K309-3.mscx	0	31-89 (G1-F6)		cap	52-89 (E3-F6)	Klavier linke Hand	31-76 (G1-E5)	Klavier linke Hand							https://imslp.org/wiki/Piano_Sonata_No.7_in_C_major,_K.309/284b_(Mozart,_Wolfgang_Amadeus)	https://musicbrainz.org/work/645a1b04-b378-4883-91a6-2627553cd367		http://www.wikidata.org/entity/Q2134787					Tobias Schölkopf						
mozart_piano_sonatas	K310-1	1: 4/4	1: 0	133	133	532.0	266.0	266.0	1064.0		1603.5	3247	1846	0	0	292	a		Uli Kneisel	Johannes Hentschel, Markus Neuwirth	1777	1777	Wolfgang Amadeus Mozart	Piano Sonata no. 8 in A minor	1	Allegro con spirito	K310					2016-07-13	3.02	Apple Macintosh	http://musescore.com/user/3414606/scores/2496401		Piano Sonata in A Minor		"Wolfgang Amadeus Mozart
(1756-1791)"	3.6.2	1.1.0	MS3	MS3/K310-1.mscx	0	31-89 (G1-F6)			57-89 (A3-F6)	Piano	31-72 (G1-C5)	Piano						No. 8, K 310	https://imslp.org/wiki/Piano_Sonata_No.8_in_A_minor,_K.310/300d_(Mozart,_Wolfgang_Amadeus)	https://musicbrainz.org/work/53b2287b-e013-4c53-8498-6ab35c5de503		http://www.wikidata.org/entity/Q1746050					https://musescore.com/lukemossman						
mozart_piano_sonatas	K310-2	1: 3/4	1: -1	88	86	259.0	120.0	117.0	352.0		717.5	2127	1221	0	0	252	F		Uli Kneisel	Johannes Hentschel, Markus Neuwirth	1777	1777	Wolfgang Amadeus Mozart	Piano Sonata no. 8 in A minor	2	Andante con espressione	K310					2016-07-13	3.02	Apple Macintosh	http://musescore.com/user/3414606/scores/2496401		Piano Sonata in A Minor		"Wolfgang Amadeus Mozart
(1756-1791)"	3.6.2	1.1.0	MS3	MS3/K310-2.mscx	0	29-89 (F1-F6)			48-89 (C3-F6)	Piano	29-75 (F1-Eb5)	Piano						No. 8, K 310	https://imslp.org/wiki/Piano_Sonata_No.8_in_A_minor,_K.310/300d_(Mozart,_Wolfgang_Amadeus)	https://musicbrainz.org/work/53b2287b-e013-4c53-8498-6ab35c5de504		http://www.wikidata.org/entity/Q1746051					https://musescore.com/lukemossman						
mozart_piano_sonatas	K310-3	1: 2/4	1: 0, 143: 3, 176: 0	253	252	506.0	284.0	284.0	568.0	(, (, (, 1, 7, 4, ,, ), ,,  , (, 1, 7, 5, ,, ), ), ,, )	1441.5	1861	978	0	0	428	a		Uli Kneisel	Johannes Hentschel, Markus Neuwirth	1777	1777	Wolfgang Amadeus Mozart	Piano Sonata no. 8 in A minor	3	Rondeau – Allegro	K310					2016-07-13	3.02	Apple Macintosh	http://musescore.com/user/3414606/scores/2496401		Piano Sonata in A Minor		"Wolfgang Amadeus Mozart
(1756-1791)"	3.6.2	1.1.0	MS3	MS3/K310-3.mscx	0	33-88 (A1-E6)			53-88 (F3-E6)	Piano	33-72 (A1-C5)	Piano						No. 8, K 310	https://imslp.org/wiki/Piano_Sonata_No.8_in_A_minor,_K.310/300d_(Mozart,_Wolfgang_Amadeus)	https://musicbrainz.org/work/53b2287b-e013-4c53-8498-6ab35c5de505		http://www.wikidata.org/entity/Q1746052					https://musescore.com/lukemossman						
mozart_piano_sonatas	K311-1	1: 4/4	1: 2	112	112	448.0	224.0	224.0	896.0		1013.5	2150	1340	0	0	319	D		Uli Kneisel	Johannes Hentschel, Markus Neuwirth	1778	1778	Wolfgang Amadeus Mozart	Piano Sonata no. 9 in D major	1	Allegro maestoso	K311					2017-07-13	3.02	Microsoft Windows	http://www.tobis-notenarchiv.de/mozart/KV_311.cap					3.6.2	1.1.0	MS3	MS3/K311-1.mscx	0	35-88 (B1-E6)		mid	40-88 (E2-E6)	Piano	35-76 (B1-E5)	Piano							https://imslp.org/wiki/Piano_Sonata_No.9_in_D_major,_K.311/284c_(Mozart,_Wolfgang_Amadeus)	https://musicbrainz.org/work/bd91e456-789c-4596-bedb-2259f113e3aa		http://www.wikidata.org/entity/Q4384367					Tobias Schölkopf						
mozart_piano_sonatas	K311-2	1: 2/4	1: 1	94	93	188.0	104.0	104.0	208.0	(, (, (, 1, 2, ,, ), ,,  , (, 1, 3, ,, ), ), ,, )	551.38	1301	617	0	0	241	G		Uli Kneisel	Johannes Hentschel, Markus Neuwirth	1778	1778	Wolfgang Amadeus Mozart	Piano Sonata no. 9 in D major	2	Andante cantabile con espressione	K311					2018-08-28	3.02	Microsoft Windows	http://www.tobis-notenarchiv.de/mozart/KV_311.cap					3.6.2	1.1.0	MS3	MS3/K311-2.mscx	0	35-88 (B1-E6)		cap	57-88 (A3-E6)	Klavier linke Hand	35-76 (B1-E5)	Klavier linke Hand							https://imslp.org/wiki/Piano_Sonata_No.9_in_D_major,_K.311/284c_(Mozart,_Wolfgang_Amadeus)	https://musicbrainz.org/work/bd91e456-789c-4596-bedb-2259f113e3aa		http://www.wikidata.org/entity/Q4384368					Tobias Schölkopf						
mozart_piano_sonatas	K311-3	1: 6/8	1: 2	272	269	827.75	272.0	269.0	827.75		1852.0	3455	1953	0	0	491	D		Uli Kneisel	Johannes Hentschel, Markus Neuwirth	1778	1778	Wolfgang Amadeus Mozart	Piano Sonata no. 9 in D major	3	Presto	K311					2017-07-13	3.02	Microsoft Windows	http://www.tobis-notenarchiv.de/mozart/KV_311.cap					3.6.2	1.1.0	MS3	MS3/K311-3.mscx	0	30-88 (F#1-E6)		mid	54-88 (F#3-E6)	Piano	30-74 (F#1-D5)	Piano							https://imslp.org/wiki/Piano_Sonata_No.9_in_D_major,_K.311/284c_(Mozart,_Wolfgang_Amadeus)	https://musicbrainz.org/work/bd91e456-789c-4596-bedb-2259f113e3aa		http://www.wikidata.org/entity/Q4384369					Tobias Schölkopf						
